query_id,semantic_similarity,recency_days,engagement_score,term_overlap,time_of_day_match,relevance
1,0.5161,21.5,25.9,0.1813,0.3047,0.4356
173,0.6699,35.18,13.94,0.0959,0.4517,0.6469
135,0.6287,43.03,14.75,0.3179,0.4018,0.5049
167,0.493,29.59,21.01,0.0785,0.3581,0.5023
107,0.7471,8.7,18.4,0.2771,0.6499,0.6087
176,0.5197,5.68,27.94,0.4662,0.4914,0.5394
48,0.4359,23.84,19.63,0.1727,0.6006,0.5038
78,0.6876,24.54,20.37,0.2009,0.7952,0.6582
56,1.0,65.04,17.93,0.3867,0.55,0.6624
139,0.8269,7.1,49.08,0.2151,0.3702,0.697
111,0.5654,5.66,53.4,0.1257,0.6157,0.5515
148,0.7211,62.27,29.39,0.2809,0.5492,0.46
125,0.7704,67.51,22.86,0.2081,0.4699,0.5187
94,0.737,3.7,16.59,0.1734,0.2045,0.5827
33,0.5235,3.75,5.04,0.3462,0.8605,0.5645
140,0.6916,0.8,1.02,0.2867,0.4863,0.5459
153,0.7091,10.11,46.42,0.2078,0.7506,0.6637
36,0.8141,17.71,41.12,0.3833,0.1953,0.7168
20,0.5414,29.76,47.02,0.3704,0.1661,0.5114
157,0.8732,6.75,43.45,0.2405,0.8586,0.8292
75,0.4784,30.06,18.86,0.2881,0.2329,0.422
82,0.6428,13.0,51.13,0.026,0.4847,0.5234
41,0.7944,136.0,8.28,0.3224,0.6303,0.5324
163,0.5978,25.78,7.82,0.3176,0.5009,0.5776
30,0.4856,103.13,49.91,0.1114,0.5722,0.4313
5,0.5922,5.19,6.74,0.2665,0.3887,0.6049
20,0.4503,59.58,13.15,0.3415,0.89,0.4334
153,0.7547,10.79,32.51,0.1351,0.1213,0.5615
81,0.7902,63.69,4.6,0.5398,0.5634,0.5412
150,0.3914,11.98,25.6,0.3161,0.7156,0.5646
132,0.7842,205.15,8.93,0.3129,0.1507,0.4302
195,0.4985,3.66,0.43,0.2366,0.8355,0.4936
4,0.7442,16.54,11.26,0.1257,0.1892,0.6429
144,0.382,21.13,6.71,0.4362,0.3878,0.4123
174,1.0,69.56,19.12,0.3353,0.4831,0.6616
104,0.7398,18.62,27.18,0.5464,0.6478,0.6281
37,0.5091,44.65,22.34,0.4707,0.2624,0.4786
127,0.8167,38.23,29.19,0.27,0.5401,0.662
166,0.8016,54.51,39.28,0.4173,0.3309,0.7033
81,0.7244,18.27,11.81,0.1336,0.583,0.6482
0,0.5915,32.36,18.48,0.775,0.5891,0.6645
122,0.7627,3.45,43.67,0.2109,0.0778,0.6728
14,0.8414,43.09,42.74,0.0253,0.7252,0.6284
53,0.7699,28.7,32.74,0.5484,0.4275,0.7095
59,0.5255,72.71,16.57,0.5298,0.2503,0.4277
72,0.9606,3.46,0.78,0.2609,0.5342,0.7003
199,0.8329,20.41,33.44,0.229,0.3078,0.6734
186,0.8077,15.41,2.82,0.5428,0.7052,0.7018
136,0.3622,50.46,39.4,0.4644,0.578,0.4094
180,0.728,67.3,20.14,0.17,0.4304,0.5727
78,0.6513,41.64,42.29,0.4712,0.8769,0.674
121,0.6708,51.76,17.79,0.0548,0.3909,0.5583
136,0.3593,111.92,26.13,0.3462,0.2784,0.2982
174,0.8174,7.72,4.0,0.5798,0.5568,0.6974
84,0.7463,20.52,27.66,0.6625,0.8313,0.6259
42,0.4985,4.24,49.81,0.8063,0.1674,0.5985
110,0.8815,52.62,33.09,0.2523,0.7053,0.6525
44,0.4639,24.02,19.58,0.2837,0.5643,0.4433
24,0.4674,18.02,31.02,0.3076,0.2807,0.4975
115,0.8547,51.94,14.17,0.3358,0.4092,0.6344
89,0.7974,29.55,26.49,0.2818,0.513,0.7187
16,0.6076,16.97,13.13,0.4345,0.8571,0.5488
141,0.3119,1.41,79.99,0.3802,0.1867,0.4343
154,0.6201,10.47,6.45,0.2371,0.3212,0.4587
25,0.5258,3.95,17.46,0.2739,0.3103,0.5652
67,0.7544,76.91,24.74,0.4484,0.4777,0.6111
50,0.6058,9.8,25.74,0.2039,0.6478,0.524
140,0.4103,67.55,14.71,0.4668,0.3316,0.5085
187,0.8534,10.01,5.8,0.451,0.3451,0.7995
186,0.4467,26.84,28.07,0.2806,0.6777,0.5528
140,0.5937,33.37,1.5,0.3706,0.5482,0.5787
164,0.5142,8.1,44.04,0.4099,0.2208,0.5483
162,0.6366,3.13,51.09,0.0951,0.9359,0.6298
188,0.6357,18.38,58.15,0.4488,0.1892,0.6838
199,0.8964,17.15,3.91,0.2382,0.3699,0.6562
89,1.0,21.43,13.79,0.4245,0.6152,0.7048
128,0.6198,1.07,30.66,0.3898,0.7025,0.5767
89,0.6637,14.1,7.53,0.453,0.6521,0.5294
103,0.6445,1.23,29.78,0.1462,0.3127,0.5808
17,0.5191,10.58,23.86,0.1205,0.1533,0.4423
190,0.8224,9.8,13.62,0.2719,0.5328,0.7111
166,0.6652,11.26,37.54,0.5181,0.3673,0.6369
65,0.6152,31.82,45.52,0.1298,0.232,0.533
81,0.5215,3.61,19.35,0.1614,0.3454,0.4076
27,0.7313,16.26,8.96,0.418,0.4149,0.5923
119,0.6858,12.56,47.33,0.3642,0.3772,0.5667
123,0.3354,75.18,19.58,0.2542,0.2058,0.3584
126,0.8391,1.03,20.71,0.4303,0.559,0.6726
113,0.774,12.63,17.67,0.2994,0.7941,0.5908
147,0.2233,80.58,42.33,0.2532,0.7616,0.354
61,0.712,0.13,3.54,0.283,0.4559,0.594
178,0.7293,3.89,33.83,0.1442,0.2055,0.5893
152,0.4034,8.93,18.41,0.4699,0.0353,0.4075
47,0.4278,4.54,22.45,0.2515,0.6263,0.5117
88,0.6307,33.84,17.31,0.3501,0.4173,0.6017
107,0.9515,21.32,47.34,0.1757,0.6214,0.7956
50,0.9256,27.2,9.58,0.1659,0.4699,0.5372
155,0.4498,12.79,40.1,0.2059,0.5415,0.6026
54,0.5989,17.65,23.9,0.4163,0.7872,0.515
177,0.4733,97.05,20.03,0.1309,0.59,0.3786
167,0.3836,25.13,10.68,0.4178,0.4415,0.5088
137,0.939,123.56,41.31,0.2361,0.4979,0.4485
189,0.8414,43.64,22.31,0.2706,0.2861,0.6738
49,0.486,27.61,8.04,0.5721,0.6674,0.5308
83,0.4165,27.04,10.16,0.5747,0.8559,0.5378
7,0.6563,1.48,27.45,0.0889,0.7482,0.5671
157,0.7382,12.73,4.68,0.0813,0.6218,0.5875
185,0.6402,1.46,18.35,0.4047,0.2176,0.6367
145,0.6793,7.64,18.08,0.3119,0.5647,0.5762
141,0.4431,85.59,1.97,0.2846,0.6178,0.3855
29,0.9571,7.84,8.06,0.3783,0.8229,0.6993
73,0.6021,15.7,12.34,0.5479,0.2443,0.6441
35,0.8538,19.94,13.01,0.2972,0.5958,0.7121
60,0.6122,12.4,9.09,0.2845,0.2156,0.6235
167,0.8255,1.45,26.17,0.2457,0.1691,0.6578
44,0.5215,12.53,18.23,0.4371,0.5462,0.585
165,0.7539,9.68,21.21,0.3078,0.8985,0.6508
24,0.7677,17.48,9.38,0.1219,0.566,0.5073
27,0.2591,54.16,15.96,0.7619,0.6904,0.4738
57,0.7365,1.95,8.0,0.4074,0.3224,0.6577
55,0.3345,15.5,20.7,0.2381,0.7066,0.4421
142,0.6728,55.62,46.55,0.5996,0.4012,0.6032
25,0.5851,11.55,21.39,0.1944,0.4261,0.5723
31,0.5546,61.3,36.82,0.4672,0.3704,0.5416
171,0.501,9.61,15.07,0.2638,0.3642,0.5327
83,0.889,4.14,18.97,0.0883,0.4944,0.6232
50,0.4829,47.52,28.86,0.2427,0.7454,0.4817
96,0.7508,2.54,44.19,0.6927,0.3269,0.7886
57,0.7681,2.29,16.25,0.2938,0.2835,0.646
141,0.5026,33.89,23.54,0.0547,0.4058,0.4052
186,0.368,116.04,5.19,0.1709,0.6036,0.2579
5,0.4217,9.04,47.92,0.3381,0.5183,0.4774
37,0.9593,12.47,38.62,0.1611,0.9005,0.7776
183,0.5213,45.28,3.63,0.5242,0.6709,0.4349
98,0.5259,3.21,33.7,0.3177,0.4848,0.5086
54,0.8574,2.68,14.12,0.4187,0.5524,0.6989
90,0.6207,25.14,21.01,0.1092,0.6602,0.6145
41,0.6276,26.39,26.69,0.1531,0.4377,0.5135
5,0.2549,125.97,25.32,0.1306,0.7941,0.1805
32,0.3802,19.7,36.86,0.1687,0.7998,0.5289
181,0.5089,12.56,3.72,0.4397,0.7703,0.5339
184,0.6561,92.39,17.41,0.4959,0.6196,0.5666
195,0.9247,6.05,15.18,0.356,0.5269,0.7744
31,0.6274,48.1,22.6,0.2163,0.3871,0.4709
18,0.7552,15.13,32.56,0.0881,0.5895,0.5333
13,0.7582,21.47,5.53,0.1589,0.7691,0.6046
135,0.7641,46.91,57.31,0.2396,0.7416,0.6807
149,0.9333,41.54,35.15,0.2667,0.6687,0.7538
143,0.6843,7.69,5.14,0.3959,0.5614,0.6069
145,0.5233,21.91,30.32,0.292,0.4647,0.4452
2,0.8223,4.99,8.33,0.2726,0.7685,0.6799
171,0.9831,4.61,24.71,0.3614,0.3428,0.7405
184,0.2939,202.36,11.1,0.4159,0.2032,0.2566
49,0.4944,0.94,37.85,0.2528,0.2848,0.5978
43,0.533,48.17,4.17,0.3986,0.351,0.4249
38,0.4712,41.94,20.3,0.3796,0.6022,0.4966
60,0.2719,21.47,10.54,0.0767,0.3188,0.3647
56,0.8001,10.23,4.77,0.4239,0.3904,0.695
0,0.8559,2.32,19.23,0.2626,0.7988,0.6753
152,0.6392,65.39,23.94,0.3617,0.5146,0.6471
79,0.3721,71.19,20.78,0.1324,0.8517,0.433
156,0.7853,6.45,44.23,0.5035,0.7354,0.809
115,0.5981,17.28,33.12,0.2059,0.4804,0.571
152,0.8626,40.84,33.73,0.3837,0.2271,0.6008
191,0.7409,0.19,57.21,0.5247,0.5926,0.7491
124,0.6267,23.29,11.21,0.6633,0.7417,0.5941
152,0.6524,3.02,39.75,0.1658,0.1924,0.538
53,0.2445,11.96,34.94,0.1884,0.5412,0.3114
41,0.3898,121.45,49.16,0.2697,0.779,0.3604
34,0.8741,48.47,20.33,0.4243,0.5379,0.691
85,0.4703,7.71,3.22,0.3505,0.2026,0.4276
117,0.4836,14.99,42.2,0.0717,0.358,0.5121
170,0.5308,22.89,14.56,0.0868,0.3046,0.5088
130,0.6084,3.46,63.38,0.0961,0.4343,0.6211
118,0.8642,94.1,45.24,0.1392,0.3519,0.6562
109,0.3493,12.35,49.95,0.4505,0.8465,0.6242
57,0.7569,12.77,7.96,0.3883,0.5446,0.6277
163,0.8211,5.23,8.47,0.2245,0.5348,0.643
28,0.4786,5.45,49.99,0.5192,0.1071,0.5824
2,0.6474,24.96,13.98,0.3606,0.28,0.5138
42,0.4483,59.38,50.91,0.5714,0.1353,0.4866
99,0.9821,27.54,2.22,0.3489,0.3893,0.6341
138,0.6628,29.73,4.52,0.1049,0.4581,0.574
91,0.8347,14.38,32.35,0.1517,0.6868,0.7018
41,0.5385,20.56,45.5,0.0896,0.6149,0.5533
171,0.7289,26.88,25.22,0.3736,0.2572,0.6593
55,0.2525,0.24,8.02,0.1473,0.1561,0.3526
58,0.7018,89.36,11.14,0.657,0.6381,0.5451
125,0.5141,15.23,57.96,0.3569,0.8757,0.5201
95,0.679,23.89,23.84,0.2393,0.3527,0.6036
48,0.7297,40.85,12.9,0.201,0.4608,0.5165
135,0.8505,20.17,3.16,0.1676,0.5226,0.6269
19,0.3783,50.13,19.69,0.1616,0.1027,0.4044
127,0.3786,74.06,31.4,0.2637,0.54,0.4064
118,0.7431,5.47,21.42,0.1596,0.2032,0.5801
0,0.4556,9.85,36.21,0.5974,0.2662,0.6449
34,0.9277,33.69,1.04,0.2533,0.842,0.5297
1,0.5412,2.56,30.83,0.2161,0.351,0.4273
147,0.5998,3.28,9.7,0.3249,0.2281,0.5846
199,0.5526,32.63,24.06,0.1921,0.6365,0.5172
143,0.353,17.84,34.18,0.3326,0.6131,0.5139
26,0.9393,46.0,15.12,0.2584,0.2945,0.6449
122,0.5764,3.27,61.45,0.1792,0.8873,0.7128
46,0.9949,41.0,32.59,0.2038,0.5492,0.7085
92,1.0,67.97,54.35,0.5421,0.777,0.8283
94,0.6102,3.52,5.34,0.13,0.4501,0.5171
26,0.5516,89.1,19.37,0.508,0.2663,0.534
140,0.7708,23.5,23.78,0.2115,0.5874,0.5882
85,0.8656,68.24,2.8,0.1668,0.7106,0.6106
195,0.9281,8.71,34.09,0.4421,0.4333,0.6095
155,0.6188,97.49,48.15,0.1699,0.5372,0.5523
162,0.7074,11.7,22.76,0.3945,0.4803,0.6765
12,0.6916,32.34,60.73,0.2448,0.8722,0.605
173,0.8877,39.52,21.75,0.1359,0.2051,0.5805
158,0.5318,21.71,33.55,0.1093,0.3461,0.5663
39,0.9496,30.88,37.95,0.4004,0.3047,0.7563
70,0.6373,50.15,36.46,0.2198,0.2067,0.4803
126,0.5714,0.55,14.46,0.1526,0.3672,0.5142
7,0.6983,63.65,43.05,0.4251,0.1033,0.5606
150,0.7622,17.08,25.32,0.3336,0.1351,0.5439
84,0.7629,3.07,13.91,0.5269,0.1733,0.6972
145,0.9008,3.47,14.77,0.265,0.4671,0.7493
167,0.4056,47.81,34.95,0.3221,0.459,0.4745
31,0.7686,58.0,32.61,0.0209,0.8901,0.5985
136,0.6834,84.36,23.58,0.1408,0.409,0.408
191,0.4513,125.39,9.7,0.2256,0.4625,0.3334
67,0.7104,48.95,15.36,0.4307,0.5918,0.5625
28,0.5728,72.51,14.63,0.0717,0.4578,0.5189
195,0.8499,27.62,21.56,0.5422,0.7585,0.7258
87,0.4483,16.61,38.14,0.5218,0.8497,0.5748
90,0.3802,13.31,22.16,0.0862,0.6915,0.411
103,0.8089,11.7,9.38,0.3019,0.6226,0.5733
6,0.7223,58.63,24.81,0.2352,0.3339,0.5168
169,0.4998,9.84,15.23,0.4462,0.1521,0.5249
166,0.7035,7.67,46.21,0.2912,0.7239,0.6179
198,0.7445,0.45,19.65,0.218,0.3016,0.5284
100,0.894,5.63,10.75,0.1869,0.464,0.6699
148,0.4439,22.36,40.22,0.2745,0.5775,0.4974
49,0.9733,22.22,64.65,0.2935,0.6437,0.7612
198,0.8925,21.58,24.94,0.335,0.1846,0.6803
9,0.7577,176.16,1.4,0.1869,0.4431,0.4301
56,0.4092,58.78,18.05,0.1093,0.7615,0.4112
49,0.6514,32.67,20.59,0.4093,0.4588,0.5986
34,0.3227,5.02,61.52,0.6422,0.0553,0.5936
181,0.4851,6.45,3.22,0.145,0.3136,0.4709
30,0.8526,15.97,16.77,0.3442,0.7005,0.7502
9,0.9561,6.7,24.14,0.3293,0.6257,0.6706
15,1.0,21.07,15.39,0.6567,0.6496,0.6628
127,0.8305,46.66,41.33,0.103,0.5644,0.6976
184,0.655,23.3,6.2,0.549,0.6618,0.571
184,0.4451,56.6,23.93,0.2461,0.2366,0.4369
53,0.8209,18.09,8.58,0.5048,0.2542,0.7473
187,0.536,15.69,9.51,0.3545,0.352,0.5121
191,0.5712,45.01,15.42,0.1965,0.2592,0.4513
128,0.8649,57.77,27.99,0.1472,0.2411,0.6468
199,0.7049,59.73,0.43,0.1832,0.299,0.5283
53,0.7763,40.17,19.75,0.3805,0.4066,0.6298
126,0.8471,80.23,15.89,0.3746,0.5552,0.6757
110,0.804,16.38,20.58,0.666,0.526,0.6387
62,0.8188,7.99,13.4,0.5146,0.6533,0.6777
162,0.8854,2.57,16.36,0.6233,0.3657,0.7131
0,0.5112,60.54,23.61,0.3416,0.3826,0.5843
156,0.9033,26.17,35.48,0.4012,0.7621,0.7029
198,0.697,12.2,29.58,0.0279,0.0649,0.5742
27,0.6578,61.5,3.34,0.1401,0.0602,0.4454
32,0.5176,22.67,6.95,0.4454,0.2742,0.4913
179,0.5188,13.47,25.55,0.553,0.6267,0.6199
153,0.8661,2.03,13.06,0.3294,0.4535,0.653
182,0.9374,27.18,11.41,0.4316,0.9213,0.7548
75,0.9294,30.9,21.8,0.2288,0.4929,0.7794
47,0.3948,2.63,40.11,0.1891,0.903,0.5339
146,0.7359,64.39,7.39,0.2119,0.5841,0.5406
116,0.7137,8.63,24.1,0.6651,0.8068,0.6888
39,0.4884,8.92,4.43,0.3587,0.0688,0.3251
167,0.7868,22.1,57.27,0.422,0.8965,0.7701
11,0.8586,8.68,7.45,0.2369,0.8288,0.7322
103,0.463,20.57,48.4,0.3602,0.6139,0.5443
167,0.4903,49.12,13.06,0.1654,0.0932,0.4423
89,0.36,5.14,16.45,0.3956,0.3252,0.4322
124,0.7606,13.1,16.64,0.0263,0.5472,0.5703
197,0.7546,30.44,14.94,0.1157,0.0952,0.4981
171,0.4623,2.55,9.24,0.1515,0.5927,0.4566
113,0.4819,11.33,40.89,0.3759,0.6107,0.5707
104,0.8788,34.9,16.09,0.3742,0.3887,0.6178
84,0.4785,16.27,10.88,0.0332,0.3206,0.3239
139,0.3555,21.92,11.79,0.403,0.2916,0.4502
52,0.8846,17.38,18.49,0.3143,0.6702,0.6565
172,0.6885,10.76,34.84,0.0746,0.2883,0.5605
23,0.6279,36.47,12.3,0.2634,0.4959,0.4817
47,0.581,15.48,24.86,0.7152,0.542,0.5867
198,0.7753,23.08,22.95,0.307,0.5936,0.6973
136,0.4694,0.31,20.24,0.2486,0.72,0.4779
192,0.9499,99.46,4.5,0.3506,0.235,0.5934
31,0.3721,19.08,11.59,0.2867,0.5266,0.4476
185,0.8472,1.07,36.86,0.1903,0.3175,0.6699
60,0.4622,35.11,42.16,0.3059,0.7754,0.5291
57,0.3824,4.21,5.55,0.3782,0.175,0.5027
70,0.5525,5.03,28.7,0.1962,0.4744,0.4428
180,0.551,4.36,31.79,0.3202,0.5445,0.5534
76,0.618,16.34,13.05,0.1065,0.6674,0.5201
194,0.6384,16.42,35.37,0.1828,0.5434,0.5945
65,0.9334,5.23,15.44,0.3626,0.4643,0.7657
194,0.9492,31.11,24.85,0.3615,0.2292,0.7506
142,0.8059,9.85,11.17,0.444,0.6451,0.548
80,0.8565,0.86,5.07,0.3108,0.5163,0.6538
8,0.8199,34.15,19.82,0.0147,0.2385,0.5534
85,0.7031,26.25,9.47,0.5208,0.5384,0.5821
47,0.4498,3.03,44.18,0.231,0.8335,0.3407
161,0.5048,50.1,12.3,0.042,0.713,0.409
143,0.7225,52.15,16.47,0.1893,0.6153,0.5931
194,0.9559,3.22,7.01,0.4181,0.3486,0.6498
43,0.3942,28.76,18.74,0.5478,0.889,0.4953
95,0.4137,4.08,40.75,0.2846,0.3479,0.558
148,0.9247,17.03,15.55,0.2,0.5861,0.7074
94,0.8388,24.16,28.07,0.6525,0.1053,0.7148
110,0.9495,16.08,56.2,0.4444,0.5669,0.7769
4,0.3771,3.88,13.33,0.2872,0.8917,0.4047
188,0.7193,53.29,34.91,0.2195,0.6238,0.6314
127,0.4002,91.89,46.89,0.1506,0.5149,0.3227
159,0.8348,114.51,40.39,0.4958,0.5819,0.5449
164,0.3792,22.81,3.54,0.3132,0.9339,0.4347
12,0.4752,8.46,23.78,0.1468,0.1047,0.4729
5,0.9029,5.74,31.25,0.2413,0.7368,0.6907
72,0.7498,89.85,28.97,0.3725,0.4424,0.5128
72,0.8727,0.29,6.22,0.0199,0.6585,0.611
82,0.6152,3.9,25.86,0.2692,0.8114,0.5735
29,0.8304,4.03,17.33,0.0293,0.0944,0.5492
31,0.5926,23.54,11.74,0.531,0.2541,0.5312
84,0.3958,7.25,4.27,0.1355,0.715,0.4767
159,0.6779,18.18,18.14,0.7428,0.1495,0.6335
105,0.8423,2.25,19.86,0.0105,0.0812,0.6247
109,0.4293,59.08,28.27,0.0905,0.3358,0.435
20,0.8071,8.65,8.32,0.1704,0.3098,0.6302
57,0.5682,18.4,36.45,0.6835,0.4302,0.5638
112,0.4845,81.31,39.7,0.5719,0.5701,0.4756
143,0.8457,21.08,49.34,0.1431,0.1751,0.6745
84,0.8155,14.27,25.35,0.0189,0.0713,0.6013
158,0.8149,31.51,9.28,0.0617,0.47,0.6132
187,0.889,57.24,5.6,0.353,0.5947,0.5979
102,0.3735,43.86,22.88,0.1442,0.2354,0.4977
153,0.9905,80.63,46.3,0.6274,0.3381,0.6826
189,0.4889,8.24,39.92,0.154,0.7238,0.5073
155,0.6995,2.95,35.6,0.4224,0.3321,0.629
22,0.5784,28.6,12.48,0.5634,0.0294,0.5183
115,0.9339,43.38,27.38,0.234,0.3822,0.6807
66,0.8187,60.92,24.14,0.0979,0.601,0.6045
147,0.8704,6.0,16.75,0.3211,0.5885,0.6595
102,0.6196,20.91,9.6,0.1583,0.3575,0.577
44,0.8297,31.01,10.85,0.1653,0.8312,0.5464
182,0.7384,19.99,12.88,0.2234,0.051,0.5595
194,0.8,58.58,12.28,0.3815,0.3954,0.6184
31,0.9511,42.5,17.59,0.3587,0.2379,0.6769
119,0.5502,4.99,35.13,0.2254,0.2929,0.4906
184,0.6767,1.79,27.18,0.2154,0.4945,0.677
89,0.7555,12.68,11.13,0.7604,0.373,0.6375
13,0.8121,63.55,32.61,0.1155,0.6626,0.6483
81,0.4689,15.81,30.42,0.1974,0.8194,0.6108
168,0.6941,6.72,28.94,0.1559,0.6341,0.6014
71,0.457,17.58,13.03,0.0282,0.3935,0.444
109,0.4685,31.4,12.37,0.2244,0.5595,0.4499
98,0.9195,8.21,18.91,0.1549,0.6631,0.6801
126,1.0,5.11,17.22,0.0703,0.61,0.7337
90,0.9848,6.13,20.67,0.1167,0.3627,0.7189
32,0.8028,31.99,13.14,0.4848,0.6654,0.6902
199,0.7835,3.24,18.77,0.322,0.9307,0.7642
119,0.8738,4.73,21.84,0.6777,0.4404,0.7543
129,0.2704,6.28,9.62,0.5461,0.502,0.4824
194,0.7658,11.56,3.93,0.1695,0.5673,0.6537
97,0.3804,80.27,21.48,0.2966,0.1685,0.3702
148,0.5307,3.36,16.23,0.3897,0.4428,0.5927
24,0.6524,17.59,7.13,0.3328,0.3648,0.5917
92,0.8639,10.16,10.1,0.4529,0.0851,0.6932
86,0.437,65.56,32.35,0.2674,0.4067,0.48
145,0.7267,7.49,11.85,0.073,0.5493,0.6224
160,0.3637,70.55,42.58,0.2304,0.5494,0.398
7,0.7153,94.71,30.13,0.322,0.5074,0.5531
76,0.7238,23.48,17.99,0.0435,0.5604,0.5481
99,0.7512,6.08,31.21,0.3909,0.6873,0.6726
68,0.7235,16.36,22.27,0.4773,0.2404,0.5985
122,0.6186,81.67,20.83,0.2626,0.3703,0.5712
195,0.6427,9.08,11.4,0.3467,0.7554,0.5349
150,0.9213,2.55,27.47,0.347,0.375,0.6641
140,0.7428,3.91,23.8,0.036,0.7564,0.6083
32,0.4419,66.21,17.16,0.0298,0.4114,0.3197
89,0.5169,34.6,38.6,0.0815,0.7943,0.4976
171,1.0,24.39,8.0,0.4167,0.5198,0.6944
125,0.6073,19.51,29.17,0.3586,0.3465,0.5383
169,0.6958,0.26,62.08,0.6092,0.387,0.8316
9,0.6598,7.44,8.32,0.3783,0.5708,0.5357
57,0.7312,11.89,34.76,0.4411,0.5232,0.6201
163,0.6285,60.82,39.96,0.1856,0.4697,0.4973
30,0.6905,1.43,28.1,0.3956,0.6731,0.6274
109,0.6924,95.46,25.22,0.2083,0.0828,0.5162
139,0.3002,8.22,17.27,0.2759,0.7055,0.4186
179,0.8529,11.65,34.19,0.2406,0.6148,0.7606
96,0.725,25.27,48.47,0.4813,0.7322,0.6169
151,0.5612,3.97,16.46,0.2071,0.3611,0.6026
9,0.5545,11.25,4.39,0.3967,0.3713,0.6034
184,1.0,5.08,8.85,0.2028,0.725,0.6683
146,0.7251,21.82,55.21,0.438,0.8916,0.7022
116,0.8639,43.38,22.5,0.3981,0.1807,0.6651
14,0.5137,55.74,25.48,0.3324,0.6196,0.5023
38,0.8352,14.96,41.71,0.2141,0.7375,0.7211
20,0.7795,33.93,20.96,0.2461,0.2614,0.6161
6,1.0,5.44,12.03,0.2252,0.6068,0.7345
162,0.5015,33.19,9.74,0.5929,0.1365,0.5362
10,0.9404,10.13,8.65,0.4491,0.5019,0.68
175,0.647,74.44,30.93,0.2399,0.8155,0.5397
41,0.5471,8.91,9.64,0.2638,0.7622,0.5203
114,0.4028,43.34,16.88,0.5193,0.3511,0.4143
71,0.4494,96.37,31.39,0.2785,0.1273,0.4343
86,0.4581,24.81,8.82,0.4051,0.7993,0.5174
84,0.5439,12.89,47.53,0.4272,0.1722,0.5645
194,0.2427,17.84,6.24,0.7003,0.7021,0.4111
85,0.71,33.66,9.02,0.5697,0.6124,0.6329
193,0.2403,45.72,19.31,0.1173,0.3417,0.3079
57,0.57,2.08,14.48,0.3195,0.394,0.4933
83,0.8614,16.52,51.23,0.0671,0.7471,0.737
173,0.4603,18.51,35.13,0.1975,0.5547,0.5249
121,0.5017,24.82,68.55,0.2533,0.4579,0.6006
187,0.6461,11.24,33.1,0.3285,0.4502,0.6579
87,0.3878,21.52,3.29,0.2881,0.3062,0.4738
42,0.426,14.55,26.69,0.2525,0.8223,0.4868
79,0.6315,2.12,16.51,0.267,0.3033,0.5639
113,0.6194,8.78,18.43,0.312,0.0767,0.5303
32,0.9612,15.28,40.38,0.5902,0.6666,0.8319
0,0.8743,22.32,6.01,0.1011,0.0192,0.6135
108,1.0,2.09,36.72,0.2862,0.2618,0.7783
34,0.4183,33.28,30.76,0.3622,0.393,0.4622
195,0.6577,11.75,15.31,0.2537,0.5415,0.5612
149,0.4674,81.17,21.39,0.3533,0.4207,0.3444
184,0.5136,3.0,12.17,0.4792,0.2541,0.45
81,0.4691,21.77,31.08,0.3925,0.0793,0.4971
159,0.871,89.98,42.45,0.4146,0.844,0.6989
172,0.3121,6.69,22.57,0.0463,0.3451,0.4692
172,0.4249,25.84,22.86,0.4173,0.7086,0.467
179,0.9276,23.31,6.16,0.167,0.7874,0.6816
64,0.5428,9.58,19.76,0.1876,0.5982,0.5511
190,0.7068,34.9,28.77,0.2053,0.3252,0.5674
124,0.8308,36.33,54.9,0.3806,0.4994,0.6889
76,0.929,41.56,44.9,0.1531,0.8512,0.6701
92,0.5072,95.83,15.48,0.1874,0.6392,0.4433
56,0.3975,21.46,22.78,0.1512,0.4398,0.3946
165,0.7148,58.77,38.27,0.0491,0.4773,0.5334
193,0.6947,17.4,21.37,0.1063,0.5656,0.6211
81,0.5581,5.4,26.29,0.0378,0.4239,0.5673
187,0.8215,25.18,14.93,0.1502,0.3764,0.6282
172,0.741,37.21,28.84,0.2757,0.1243,0.564
99,0.2874,84.68,1.02,0.1979,0.1214,0.3778
33,0.7826,12.25,25.96,0.252,0.5519,0.7195
34,0.7798,29.38,9.42,0.077,0.3226,0.4569
62,0.5001,7.07,8.83,0.1079,0.387,0.522
188,0.7438,24.37,48.08,0.166,0.5624,0.5972
187,0.719,24.75,24.07,0.0726,0.3467,0.5557
15,0.5228,25.84,15.38,0.3252,0.7239,0.5185
32,0.6065,57.36,3.54,0.2379,0.3058,0.3883
71,0.5612,5.59,34.44,0.4897,0.4541,0.5554
73,0.3908,82.44,31.49,0.3379,0.7739,0.4714
35,0.6199,6.26,18.92,0.2175,0.1867,0.5175
171,0.7293,24.48,28.09,0.4029,0.4837,0.5883
64,0.9525,18.82,44.82,0.2277,0.7114,0.733
88,0.6682,119.87,31.45,0.1478,0.7362,0.4677
48,0.5509,17.89,55.58,0.3157,0.2743,0.6236
133,0.4706,7.3,25.64,0.0931,0.6537,0.4638
134,1.0,2.53,45.37,0.3037,0.2569,0.7568
65,0.7017,56.18,13.31,0.1743,0.1678,0.4957
70,0.9936,22.91,2.72,0.2419,0.484,0.6952
70,0.735,59.94,28.25,0.467,0.6855,0.5358
164,0.5121,21.5,16.28,0.2129,0.7224,0.473
111,0.4045,22.78,41.88,0.2735,0.5203,0.4116
165,0.8969,52.37,25.24,0.3785,0.5798,0.6937
